month,department_id,account_id,actual,budget,forecast,account_name,account_category,statement_line,favorable_direction,is_revenue,is_cogs,is_opex,is_expense,oi_sign,var_ab_amount,oi_impact_ab,favorable_ab,var_ab_pct,ab_pct_meaningful,var_af_amount,oi_impact_af,favorable_af,var_af_pct,actual_mom_amount,actual_mom_pct,fiscal_year,month_number,actual_ytd,budget_ytd,var_ab_ytd_amount,oi_impact_ytd,group_total_oi_impact_ab,contribution_to_oi_co,materiality_rank_co,contribution_to_oi_ab,materiality_rank
2025-09-01,SM,SM_MKT,247111.54,204000.0,224400.0,Paid Marketing,Marketing,Operating Expenses,lower,0,0,1,1,-1,43111.54,-43111.54,False,0.21133,True,22711.54,-22711.54,0.0,0.10121,-3429.95,-0.01369,2025,9,2168205.6,1792800.0,375405.6,-375405.6,-91995.4,0.15146,4,0.46863,2
2025-10-01,SM,SM_MKT,246426.0,205200.0,225720.0,Paid Marketing,Marketing,Operating Expenses,lower,0,0,1,1,-1,41226.0,-41226.0,False,0.20091,True,20706.0,-20706.0,0.0,0.09173,-685.54,-0.00277,2025,10,2414631.6,1998000.0,416631.6,-416631.6,-96502.87,0.13592,4,0.4272,2
2025-11-01,SM,SM_MKT,245481.36,206400.0,227040.0,Paid Marketing,Marketing,Operating Expenses,lower,0,0,1,1,-1,39081.36,-39081.36,False,0.18935,True,18441.36,-18441.36,0.0,0.08123,-944.64,-0.00383,2025,11,2660112.96,2204400.0,455712.96,-455712.96,-93556.19,0.12343,5,0.41773,2
2025-12-01,SM,SM_MKT,249441.84,207600.0,228360.0,Paid Marketing,Marketing,Operating Expenses,lower,0,0,1,1,-1,41841.84,-41841.84,False,0.20155,True,21081.84,-21081.84,0.0,0.09232,3960.48,0.01613,2025,12,2909554.8,2412000.0,497554.8,-497554.8,-103675.02,0.12416,4,0.40359,2
2024-01-01,SM,SM_SAL,485438.0,483333.33,,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,2104.67,-2104.67,False,0.00435,True,,,,,,,2024,1,485438.0,483333.33,2104.67,-2104.67,4923.14,-0.30718,2,-0.42751,2
2024-02-01,SM,SM_SAL,498677.91,495416.67,,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,3261.24,-3261.24,False,0.00658,True,,,,,13239.91,0.02727,2024,2,984115.91,978750.0,5365.91,-5365.91,-4655.79,1.14372,2,0.70047,1
2024-03-01,SM,SM_SAL,512986.04,507500.0,,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,5486.04,-5486.04,False,0.01081,True,,,,,14308.13,0.02869,2024,3,1497101.95,1486250.0,10851.95,-10851.95,-6101.89,0.47583,1,0.89907,1
2024-04-01,SM,SM_SAL,508336.88,507500.0,,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,836.88,-836.88,False,0.00165,True,,,,,-4649.16,-0.00906,2024,4,2005438.83,1993750.0,11688.83,-11688.83,11213.35,0.78813,8,-0.07463,2
2024-05-01,SM,SM_SAL,525083.5,519583.33,,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,5500.17,-5500.17,False,0.01059,True,,,,,16746.62,0.03294,2024,5,2530522.33,2513333.33,17189.0,-17189.0,-6362.22,8.02078,2,0.8645,1
2024-06-01,SM,SM_SAL,537084.09,531666.67,,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,5417.42,-5417.42,False,0.01019,True,,,,,12000.59,0.02285,2024,6,3067606.42,3045000.0,22606.42,-22606.42,4398.88,-0.98543,4,-1.23155,2
2024-07-01,SM,SM_SAL,546129.98,543750.0,,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,2379.98,-2379.98,False,0.00438,True,,,,,9045.89,0.01684,2024,7,3613736.4,3588750.0,24986.4,-24986.4,-17599.62,0.04763,5,0.13523,2
2024-08-01,SM,SM_SAL,551933.29,543750.0,,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,8183.29,-8183.29,False,0.01505,True,,,,,5803.31,0.01063,2024,8,4165669.69,4132500.0,33169.69,-33169.69,-11078.57,0.20568,2,0.73866,1
2024-09-01,SM,SM_SAL,564464.35,555833.33,,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,8631.02,-8631.02,False,0.01553,True,,,,,12531.06,0.0227,2024,9,4730134.04,4688333.33,41800.71,-41800.71,9521.7,0.29163,4,-0.90646,2
2024-10-01,SM,SM_SAL,574132.1,567916.67,,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,6215.43,-6215.43,False,0.01094,True,,,,,9667.75,0.01713,2024,10,5304266.14,5256250.0,48016.14,-48016.14,-265.25,0.16805,5,23.43235,3
2024-11-01,SM,SM_SAL,588428.76,580000.0,,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,8428.76,-8428.76,False,0.01453,True,,,,,14296.66,0.0249,2024,11,5892694.9,5836250.0,56444.9,-56444.9,-1678.66,0.16579,4,5.02112,2
2024-12-01,SM,SM_SAL,601040.37,592083.33,,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,8957.04,-8957.04,False,0.01513,True,,,,,12611.61,0.02143,2024,12,6493735.27,6428333.33,65401.94,-65401.94,-17701.96,0.16102,4,0.50599,2
2025-01-01,SM,SM_SAL,604428.88,592083.33,598004.17,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,12345.55,-12345.55,False,0.02085,True,6424.71,-6424.71,0.0,0.01074,3388.51,0.00564,2025,1,604428.88,592083.33,12345.55,-12345.55,-31861.75,0.07978,7,0.38747,2
2025-02-01,SM,SM_SAL,615860.62,604166.67,610711.79,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,11693.95,-11693.95,False,0.01936,True,5148.83,-5148.83,0.0,0.00843,11431.74,0.01891,2025,2,1220289.5,1196250.0,24039.5,-24039.5,-42234.38,0.06976,8,0.27688,3
2025-03-01,SM,SM_SAL,655424.59,616250.0,635663.9,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,39174.59,-39174.59,False,0.06357,True,19760.69,-19760.69,0.0,0.03109,39563.97,0.06424,2025,3,1875714.09,1812500.0,63214.09,-63214.09,-59518.47,0.17935,4,0.65819,1
2025-04-01,SM,SM_SAL,667136.52,628333.33,648421.88,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,38803.19,-38803.19,False,0.06176,True,18714.64,-18714.64,0.0,0.02886,11711.93,0.01787,2025,4,2542850.61,2440833.33,102017.28,-102017.28,-66937.66,0.17439,4,0.57969,2
2025-05-01,SM,SM_SAL,683106.88,640416.67,661199.98,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,42690.21,-42690.21,False,0.06666,True,21906.9,-21906.9,0.0,0.03313,15970.36,0.02394,2025,5,3225957.49,3081250.0,144707.49,-144707.49,-65421.77,0.21492,3,0.65254,1
2025-06-01,SM,SM_SAL,688398.98,640416.67,661743.76,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,47982.31,-47982.31,False,0.07492,True,26655.22,-26655.22,0.0,0.04028,5292.1,0.00775,2025,6,3914356.47,3721666.67,192689.8,-192689.8,-84071.91,0.14054,5,0.57073,2
2025-07-01,SM,SM_SAL,725064.91,652500.0,686816.67,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,72564.91,-72564.91,False,0.11121,True,38248.24,-38248.24,0.0,0.05569,36665.93,0.05326,2025,7,4639421.38,4374166.67,265254.71,-265254.71,-97761.12,0.19322,3,0.74227,1
2025-08-01,SM,SM_SAL,730658.21,664583.33,699655.19,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,66074.88,-66074.88,False,0.09942,True,31003.02,-31003.02,0.0,0.04431,5593.3,0.00771,2025,8,5370079.59,5038750.0,331329.59,-331329.59,-96808.67,0.24493,2,0.68253,1
2025-09-01,SM,SM_SAL,743727.5,676666.67,712513.91,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,67060.83,-67060.83,False,0.0991,True,31213.59,-31213.59,0.0,0.04381,13069.29,0.01789,2025,9,6113807.09,5715416.67,398390.42,-398390.42,-91995.4,0.2356,2,0.72896,1
2025-10-01,SM,SM_SAL,748324.6,676666.67,713097.92,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,71657.93,-71657.93,False,0.1059,True,35226.68,-35226.68,0.0,0.0494,4597.1,0.00618,2025,10,6862131.69,6392083.34,470048.35,-470048.35,-96502.87,0.23625,2,0.74255,1
2025-11-01,SM,SM_SAL,763861.22,688750.0,725986.79,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,75111.22,-75111.22,False,0.10905,True,37874.43,-37874.43,0.0,0.05217,15536.62,0.02076,2025,11,7625992.91,7080833.34,545159.57,-545159.57,-93556.19,0.23721,2,0.80285,1
2025-12-01,SM,SM_SAL,781131.85,700833.33,738895.85,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,80298.52,-80298.52,False,0.11458,True,42236.0,-42236.0,0.0,0.05716,17270.63,0.02261,2025,12,8407124.76,7781666.67,625458.09,-625458.09,-103675.02,0.23827,2,0.77452,1
2024-01-01,SM,SM_SW,22000.0,22000.0,,Sales Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,,,2024,1,22000.0,22000.0,0.0,-0.0,4923.14,-0.0,25,-0.0,5
2024-02-01,SM,SM_SW,22080.0,22080.0,,Sales Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,80.0,0.00364,2024,2,44080.0,44080.0,0.0,-0.0,-4655.79,0.0,25,0.0,5
2024-03-01,SM,SM_SW,22160.0,22160.0,,Sales Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,80.0,0.00362,2024,3,66240.0,66240.0,0.0,-0.0,-6101.89,0.0,25,0.0,5
2024-04-01,SM,SM_SW,22240.0,22240.0,,Sales Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,80.0,0.00361,2024,4,88480.0,88480.0,0.0,-0.0,11213.35,0.0,25,-0.0,5
2024-05-01,SM,SM_SW,22320.0,22320.0,,Sales Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,80.0,0.0036,2024,5,110800.0,110800.0,0.0,-0.0,-6362.22,0.0,25,0.0,5
2024-06-01,SM,SM_SW,22400.0,22400.0,,Sales Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,80.0,0.00358,2024,6,133200.0,133200.0,0.0,-0.0,4398.88,-0.0,25,-0.0,5
2024-07-01,SM,SM_SW,22480.0,22480.0,,Sales Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,80.0,0.00357,2024,7,155680.0,155680.0,0.0,-0.0,-17599.62,0.0,25,0.0,5
2024-08-01,SM,SM_SW,22560.0,22560.0,,Sales Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,80.0,0.00356,2024,8,178240.0,178240.0,0.0,-0.0,-11078.57,0.0,25,0.0,5
2024-09-01,SM,SM_SW,22640.0,22640.0,,Sales Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,80.0,0.00355,2024,9,200880.0,200880.0,0.0,-0.0,9521.7,0.0,25,-0.0,5
2024-10-01,SM,SM_SW,22720.0,22720.0,,Sales Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,80.0,0.00353,2024,10,223600.0,223600.0,0.0,-0.0,-265.25,0.0,25,0.0,5
2024-11-01,SM,SM_SW,22800.0,22800.0,,Sales Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,80.0,0.00352,2024,11,246400.0,246400.0,0.0,-0.0,-1678.66,0.0,25,0.0,5
2024-12-01,SM,SM_SW,22880.0,22880.0,,Sales Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,80.0,0.00351,2024,12,269280.0,269280.0,0.0,-0.0,-17701.96,0.0,25,0.0,5
2025-01-01,SM,SM_SW,22960.0,22960.0,22960.0,Sales Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,80.0,0.0035,2025,1,22960.0,22960.0,0.0,-0.0,-31861.75,0.0,25,0.0,5
2025-02-01,SM,SM_SW,23040.0,23040.0,23040.0,Sales Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,80.0,0.00348,2025,2,46000.0,46000.0,0.0,-0.0,-42234.38,0.0,25,0.0,5
2025-03-01,SM,SM_SW,23120.0,23120.0,23120.0,Sales Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,80.0,0.00347,2025,3,69120.0,69120.0,0.0,-0.0,-59518.47,0.0,25,0.0,5
2025-04-01,SM,SM_SW,23200.0,23200.0,23200.0,Sales Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,80.0,0.00346,2025,4,92320.0,92320.0,0.0,-0.0,-66937.66,0.0,25,0.0,5
2025-05-01,SM,SM_SW,23280.0,23280.0,23280.0,Sales Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,80.0,0.00345,2025,5,115600.0,115600.0,0.0,-0.0,-65421.77,0.0,25,0.0,5
2025-06-01,SM,SM_SW,23360.0,23360.0,23360.0,Sales Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,80.0,0.00344,2025,6,138960.0,138960.0,0.0,-0.0,-84071.91,0.0,25,0.0,5
2025-07-01,SM,SM_SW,23440.0,23440.0,23440.0,Sales Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,80.0,0.00342,2025,7,162400.0,162400.0,0.0,-0.0,-97761.12,0.0,25,0.0,5
2025-08-01,SM,SM_SW,23520.0,23520.0,23520.0,Sales Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,80.0,0.00341,2025,8,185920.0,185920.0,0.0,-0.0,-96808.67,0.0,25,0.0,5
2025-09-01,SM,SM_SW,23600.0,23600.0,23600.0,Sales Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,80.0,0.0034,2025,9,209520.0,209520.0,0.0,-0.0,-91995.4,0.0,25,0.0,5
2025-10-01,SM,SM_SW,23680.0,23680.0,23680.0,Sales Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,80.0,0.00339,2025,10,233200.0,233200.0,0.0,-0.0,-96502.87,0.0,25,0.0,5
2025-11-01,SM,SM_SW,23760.0,23760.0,23760.0,Sales Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,80.0,0.00338,2025,11,256960.0,256960.0,0.0,-0.0,-93556.19,0.0,25,0.0,5
2025-12-01,SM,SM_SW,23840.0,23840.0,23840.0,Sales Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,80.0,0.00337,2025,12,280800.0,280800.0,0.0,-0.0,-103675.02,0.0,25,0.0,5
2024-01-01,SM,SM_TE,18000.0,18000.0,,Travel & Entertainment,Travel,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,,,2024,1,18000.0,18000.0,0.0,-0.0,4923.14,-0.0,26,-0.0,6
2024-02-01,SM,SM_TE,18120.0,18120.0,,Travel & Entertainment,Travel,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,120.0,0.00667,2024,2,36120.0,36120.0,0.0,-0.0,-4655.79,0.0,26,0.0,6
2024-03-01,SM,SM_TE,18240.0,18240.0,,Travel & Entertainment,Travel,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,120.0,0.00662,2024,3,54360.0,54360.0,0.0,-0.0,-6101.89,0.0,26,0.0,6
2024-04-01,SM,SM_TE,18360.0,18360.0,,Travel & Entertainment,Travel,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,120.0,0.00658,2024,4,72720.0,72720.0,0.0,-0.0,11213.35,0.0,26,-0.0,6
2024-05-01,SM,SM_TE,18480.0,18480.0,,Travel & Entertainment,Travel,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,120.0,0.00654,2024,5,91200.0,91200.0,0.0,-0.0,-6362.22,0.0,26,0.0,6
2024-06-01,SM,SM_TE,18600.0,18600.0,,Travel & Entertainment,Travel,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,120.0,0.00649,2024,6,109800.0,109800.0,0.0,-0.0,4398.88,-0.0,26,-0.0,6
2024-07-01,SM,SM_TE,18720.0,18720.0,,Travel & Entertainment,Travel,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,120.0,0.00645,2024,7,128520.0,128520.0,0.0,-0.0,-17599.62,0.0,26,0.0,6
2024-08-01,SM,SM_TE,18840.0,18840.0,,Travel & Entertainment,Travel,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,120.0,0.00641,2024,8,147360.0,147360.0,0.0,-0.0,-11078.57,0.0,26,0.0,6
2024-09-01,SM,SM_TE,18960.0,18960.0,,Travel & Entertainment,Travel,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,120.0,0.00637,2024,9,166320.0,166320.0,0.0,-0.0,9521.7,0.0,26,-0.0,6
2024-10-01,SM,SM_TE,19080.0,19080.0,,Travel & Entertainment,Travel,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,120.0,0.00633,2024,10,185400.0,185400.0,0.0,-0.0,-265.25,0.0,26,0.0,6
2024-11-01,SM,SM_TE,19200.0,19200.0,,Travel & Entertainment,Travel,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,120.0,0.00629,2024,11,204600.0,204600.0,0.0,-0.0,-1678.66,0.0,26,0.0,6
2024-12-01,SM,SM_TE,19320.0,19320.0,,Travel & Entertainment,Travel,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,120.0,0.00625,2024,12,223920.0,223920.0,0.0,-0.0,-17701.96,0.0,26,0.0,6
2025-01-01,SM,SM_TE,19440.0,19440.0,19440.0,Travel & Entertainment,Travel,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,120.0,0.00621,2025,1,19440.0,19440.0,0.0,-0.0,-31861.75,0.0,26,0.0,6
2025-02-01,SM,SM_TE,19560.0,19560.0,19560.0,Travel & Entertainment,Travel,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,120.0,0.00617,2025,2,39000.0,39000.0,0.0,-0.0,-42234.38,0.0,26,0.0,6
2025-03-01,SM,SM_TE,19680.0,19680.0,19680.0,Travel & Entertainment,Travel,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,120.0,0.00613,2025,3,58680.0,58680.0,0.0,-0.0,-59518.47,0.0,26,0.0,6
2025-04-01,SM,SM_TE,19800.0,19800.0,19800.0,Travel & Entertainment,Travel,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,120.0,0.0061,2025,4,78480.0,78480.0,0.0,-0.0,-66937.66,0.0,26,0.0,6
2025-05-01,SM,SM_TE,19920.0,19920.0,19920.0,Travel & Entertainment,Travel,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,120.0,0.00606,2025,5,98400.0,98400.0,0.0,-0.0,-65421.77,0.0,26,0.0,6
2025-06-01,SM,SM_TE,20040.0,20040.0,20040.0,Travel & Entertainment,Travel,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,120.0,0.00602,2025,6,118440.0,118440.0,0.0,-0.0,-84071.91,0.0,26,0.0,6
2025-07-01,SM,SM_TE,20160.0,20160.0,20160.0,Travel & Entertainment,Travel,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,120.0,0.00599,2025,7,138600.0,138600.0,0.0,-0.0,-97761.12,0.0,26,0.0,6
2025-08-01,SM,SM_TE,20280.0,20280.0,20280.0,Travel & Entertainment,Travel,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,120.0,0.00595,2025,8,158880.0,158880.0,0.0,-0.0,-96808.67,0.0,26,0.0,6
2025-09-01,SM,SM_TE,20400.0,20400.0,20400.0,Travel & Entertainment,Travel,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,120.0,0.00592,2025,9,179280.0,179280.0,0.0,-0.0,-91995.4,0.0,26,0.0,6
2025-10-01,SM,SM_TE,20520.0,20520.0,20520.0,Travel & Entertainment,Travel,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,120.0,0.00588,2025,10,199800.0,199800.0,0.0,-0.0,-96502.87,0.0,26,0.0,6
2025-11-01,SM,SM_TE,20640.0,20640.0,20640.0,Travel & Entertainment,Travel,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,120.0,0.00585,2025,11,220440.0,220440.0,0.0,-0.0,-93556.19,0.0,26,0.0,6
2025-12-01,SM,SM_TE,20760.0,20760.0,20760.0,Travel & Entertainment,Travel,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,120.0,0.00581,2025,12,241200.0,241200.0,0.0,-0.0,-103675.02,0.0,26,0.0,6
